"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1968646571668439370","Thu Sep 18 12:01:33 +0000 2025","0","Btw out-nya Hendrar Prihadi &amp; Budi Gunawan juga bikin gosip makin kenceng. Netizen pada bilang kok pas banget momennya abis ada rusuh plus penjarahan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646574575120516","","meydentr","in","","0","1","0","https://x.com/undefined/status/1968646574575120516","1747422152687493120",
"1968646557525319764","Thu Sep 18 12:01:33 +0000 2025","0","Apalagi momentumnya pasca demo rusuh kemarin. Chaos penjarahan settingan siapa? Publik wajar dong curiga ada benang merahnya PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646574495371530","","Petaniyuk","in","","0","1","0","https://x.com/undefined/status/1968646574495371530","1932977963424976896",
"1968646550604693700","Thu Sep 18 12:01:33 +0000 2025","0","Meski tentu tidak bisa langsung dituduhkan kecurigaan publik atas benang merah antara kerusuhan penjarahan dan dinamika di internal PDIP makin ramai dibicarakan. Apakah ini bagian dari strategi bersih-bersih? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646573132296356","","anitasari6675","in","","0","1","0","https://x.com/undefined/status/1968646573132296356","1712726641515151360",
"1968646554937364652","Thu Sep 18 12:01:33 +0000 2025","0","Di saat yang sama Hendrar Prihadi malah diberhentikan pasca demo rusuh dan penjarahan publik pun bergumam apakah ini kebetulan PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646573010596218","","MarniSusan5","in","","0","1","0","https://x.com/undefined/status/1968646573010596218","1963083705406435328",
"1968646531394785560","Thu Sep 18 12:01:31 +0000 2025","0","Hendrar Prihadi &amp; Budi Gunawan out di saat publik lagi panas-panasnya bahas demo brutal + penjarahan. Kebetulan? Atau udah waktunya bersih-bersih? Saatnya PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646566824022443","","xynaocean","in","","0","1","0","https://x.com/undefined/status/1968646566824022443","1871871215973113856",
"1968646550613119382","Thu Sep 18 12:01:31 +0000 2025","0","Demo kemarin chaos abis guys! Rusuh penjarahan parah! Terus gak lama Budi Gunawan out Hendrar Prihadi juga kena. Apa ini sinyal keras dari pemerintah? #Bersih2AnasirMerah vibes! PRABOWO IN PDIP OUT","1968646564722663918","","ahbabysya","in","","0","1","0","https://x.com/undefined/status/1968646564722663918","2655724580",
"1968646555432268235","Thu Sep 18 12:01:31 +0000 2025","0","Apalagi barengan sama reshuffle Hendrar Prihadi dan Budi Gunawan juga diberhentikan. Publik mikir jangan-jangan ada keterkaitan sama demo rusuh dan penjarahan kemarin. Dugaan makin kuat kalau arah politiknya PRABOWO IN PDIP OUT terjadi. #Bersih2AnasirMerah","1968646563552465096","","lxatibule","in","","0","1","0","https://x.com/undefined/status/1968646563552465096","540778228",
"1968646550604693700","Thu Sep 18 12:01:31 +0000 2025","0","Di saat yang sama pemberhentian Hendrar Prihadi juga cukup mencuri perhatian. Banyak yang menduga momentum reshuffle ini berkaitan dengan kondisi politik pasca demo rusuh yang disertai penjarahan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646563191763031","","anitasari6675","in","","0","1","0","https://x.com/undefined/status/1968646563191763031","1712726641515151360",
"1968646550613119382","Thu Sep 18 12:01:29 +0000 2025","0","Yang bikin kepo pasca demo rusuh plus penjarahan tiba-tiba Hendrar Prihadi sama Budi Gunawan kena cabut. Timingnya sus banget kan? Publik pada nanya ada apa ini? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646558825484510","","ahbabysya","in","","0","1","0","https://x.com/undefined/status/1968646558825484510","2655724580",
"1968646522989334984","Thu Sep 18 12:01:29 +0000 2025","0","Demo kemarin rusuh sempat chaos bahkan sampai ada penjarahan. Banyak pertanyaan publik yang penasaran ada kaitan politik atau murni massa lepas kontrol? PRABOWO IN PDIP OUT #Bersih2AnasirMerah https://t.co/zgZrcN8UAd","1968646555667214544","https://pbs.twimg.com/media/G1IJlhybkAE5PME.jpg","ApriliaLin","in","","0","1","0","https://x.com/undefined/status/1968646555667214544","834268510939287552",
"1968646543688237175","Thu Sep 18 12:01:28 +0000 2025","0","Setelah demo ricuh + penjarahan Hendrar Prihadi malah dicopot. Publik mikir: kok timingnya pas banget sih? Kebetulan apa tanda? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646554396303642","","utamirensi62","in","","0","1","0","https://x.com/undefined/status/1968646554396303642","1930799852319014913",
"1968646540978745644","Thu Sep 18 12:01:28 +0000 2025","0","Demo chaos plus penjarahan itu bukan vibes aspirasi tapi vibes sinetron murahan. Publik makin muak. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646553742070131","","Arida_237","in","","0","1","0","https://x.com/undefined/status/1968646553742070131","1551790053705543680",
"1968646537195483536","Thu Sep 18 12:01:28 +0000 2025","0","Demo kemarin aja udah plot twist: minta aspirasi tapi endingnya penjarahan. Lah ini demo atau midnight sale? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646551128903921","","Speedtrap_","in","","0","1","0","https://x.com/undefined/status/1968646551128903921","444260943",
"1968646539716259886","Thu Sep 18 12:01:27 +0000 2025","0","Bersamaan dengan itu publik juga memperhatikan momentum reshuffle yang datang tak lama setelah demo rusuh dan penjarahan. Kebetulan semata atau memang ada pertimbangan khusus di balik keputusan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646546963964305","","isa_islani","in","","0","1","0","https://x.com/undefined/status/1968646546963964305","1858430854210736128",
"1968646537203892690","Thu Sep 18 12:01:26 +0000 2025","0","Chaos demo kemarin yang berujung penjarahan dan pencopotan pejabat kayak Hendrar Prihadi makin bikin orang mikir jangan-jangan ini efek dari PRABOWO IN PDIP OUT yang pelan-pelan jalan. #Bersih2AnasirMerah","1968646545953173854","","Rhada__","in","","0","1","0","https://x.com/undefined/status/1968646545953173854","1405411976314900481",
"1968646533869420914","Thu Sep 18 12:01:26 +0000 2025","0","Demo rusuh + penjarahan → besoknya Hendrar Prihadi dicopot. Coincidence? Atau script hidden mission? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646544887836729","","utamirensi62","in","","0","1","0","https://x.com/undefined/status/1968646544887836729","1930799852319014913",
"1968646518757380480","Thu Sep 18 12:01:26 +0000 2025","0","Netizen mulai narik benang merah: demo rusuh penjarahan reshuffle mendadak pejabat tertentu dicopot. Kok puzzle-nya kayak pas-pasan banget? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646543809884505","","NKRI_0607","in","","0","1","0","https://x.com/undefined/status/1968646543809884505","1500778796273733637",
"1968646532191666360","Thu Sep 18 12:01:26 +0000 2025","0","Terus ada juga kabar Budi Gunawan ikut diberhentikan. Momen ini kebetulan deket banget sama demo rusuh plus penjarahan. Publik jadi penasaran: ada hubungannya atau cuma timing aja? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646543319216602","","Giorgio_twii","in","","0","1","0","https://x.com/undefined/status/1968646543319216602","1946183372289744896",
"1968646523169710464","Thu Sep 18 12:01:26 +0000 2025","0","Budi Gunawan juga kena reshuffle bareng. Dan pas timingnya deket banget sama demo ricuh + penjarahan. Coincidence? Atau puzzle yang lagi dirakit? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646543109406894","","ikhlasSendiri","in","","0","1","0","https://x.com/undefined/status/1968646543109406894","1921499584632967168",
"1968646529184317601","Thu Sep 18 12:01:25 +0000 2025","0","Demo yg chaos itu bener2 bikin miris. Rusuh penjarahan sampe infrastruktur kena dampak. Terus langsung ada perubahan di posisi kunci kayak Menkopolkam. Budi Gunawan out tapi penggantinya bukan yg diharapin buzzer PDIP. Hmm interesting. #Bersih2AnasirMerah PRABOWO IN PDIP OUT","1968646542153122044","","ahbabysya","in","","0","1","0","https://x.com/undefined/status/1968646542153122044","2655724580",
"1968646335982194923","Thu Sep 18 12:00:40 +0000 2025","1","Budi Gunawan pun tergeser. Publik mengaitkan waktunya dengan rusuh demo dan penjarahan. Kebetulan? Atau justru langkah tegas merapikan jaringan lama? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646351085834331","","Epricila10","in","","0","1","0","https://x.com/undefined/status/1968646351085834331","1746447440495116288",
"1968646343800361142","Thu Sep 18 12:00:39 +0000 2025","0","Plus isu soal Budi Gunawan juga diganti bikin publik makin kepo. Kebetulan banget semua ini terjadi setelah demo chaos + penjarahan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646347780759602","","melshxxa","in","","0","1","0","https://x.com/undefined/status/1968646347780759602","3244800746",
"1968646331032801500","Thu Sep 18 12:00:38 +0000 2025","0","Trus ada momen mencurigakan: Hendrar Prihadi out Budi Gunawan out tepat pasca rusuh+penjarahan. #Bersih2AnasirMerah PRABOWO IN PDIP OUT","1968646344987283575","","firlyxx","in","","0","1","0","https://x.com/undefined/status/1968646344987283575","2328132680",
"1968646323650936990","Thu Sep 18 12:00:37 +0000 2025","0","Timingnya pasca demo rusuh yg sempet chaos ada penjarahan bikin publik curiga. Kok kebetulan banget ada yang out bersamaan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646339832525097","","AswinbaharD","in","","0","1","0","https://x.com/undefined/status/1968646339832525097","2217829813",
"1968646335042654210","Thu Sep 18 12:00:37 +0000 2025","0","Setelah demo rusuh plus penjarahan yang copot malah orang deket PDIP. Pertanyaannya: kebetulan atau pattern? Jawabannya PRABOWO IN PDIP OUT digandeng #Bersih2AnasirMerah","1968646339434029342","","dina_wicaksana","in","","0","1","0","https://x.com/undefined/status/1968646339434029342","1941892632952844288",
"1968646319326568487","Thu Sep 18 12:00:37 +0000 2025","0","Lucunya kalau dicocok-cocokin pola ini mirip drama politik awal buzzer rame endorse Mahfud lalu demo rusuh plus penjarahan lalu reshuffle PRABOWO IN PDIP OUT yang kena justru orang-orang yang sering dikaitin sama lingkar merah #Bersih2AnasirMerah","1968646339182354638","","Mr_As_Opal","in","","0","1","0","https://x.com/undefined/status/1968646339182354638","1322105506811441152",
"1968646293934231668","Thu Sep 18 12:00:35 +0000 2025","0","Apalagi setelah demo kemarin berakhir rusuh + ada penjarahan publik jadi makin curiga. Ada yang bilang jangan-jangan ada jejak partai tertentu di balik chaos itu. Tapi ya balik lagi itu baru dugaan publik. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646329778762192","","G0LIATH87","in","","0","1","0","https://x.com/undefined/status/1968646329778762192","1884976589039190016",
"1968646321700475068","Thu Sep 18 12:00:35 +0000 2025","0","Abis demo rusuh + penjarahan eh muncul reshuffle. Hendrar Prihadi dicopot. Netizen: pas banget momennya kebetulan kah? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646329418051926","","abiabe_","in","","0","0","0","https://x.com/undefined/status/1968646329418051926","1598847147822051330",
"1968646315547509108","Thu Sep 18 12:00:35 +0000 2025","0","4 Demo rusuh disertai penjarahan lalu reshuffle langsung ngegas. Netizen mulai ngait-ngaitin apa ada benang merah sama PDIP? Yah namanya juga publik suka kepo nyari clue. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646328646316492","","WilonaWinona1","in","","0","1","0","https://x.com/undefined/status/1968646328646316492","1920699983944445954",
"1968646323302793644","Thu Sep 18 12:00:34 +0000 2025","0","Chaos demo dan penjarahan jadi backdrop reshuffle bikin greget PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646326750478502","","repitl","in","","0","1","0","https://x.com/undefined/status/1968646326750478502","1426546488285356045",
"1968646312183632060","Thu Sep 18 12:00:34 +0000 2025","0","Kekuasaan bukan hanya soal siapa yang diangkat tapi juga siapa yang disingkirkan secara halus. Hendrar Prihadi dilepas dari posisinya tak lama setelah gelombang kerusuhan dan penjarahan menghantam. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646324200288698","","jayakarya294","in","","0","1","0","https://x.com/undefined/status/1968646324200288698","1726527629766139904",
"1968646319758573737","Thu Sep 18 12:00:33 +0000 2025","0","Apalagi barengan sama out-nya Hendrar Prihadi dan Budi Gunawan. Netizen auto ngait2in sama rusuh plus penjarahan kemarin. Kebetulan doang? Atau ada hubungannya? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646323462164884","","meydentr","in","","0","1","0","https://x.com/undefined/status/1968646323462164884","1747422152687493120",
"1968646291820306886","Thu Sep 18 12:00:32 +0000 2025","0","Apalagi ada juga nama Budi Gunawan yang ikut diberhentikan. Kok pas banget sama momen demo chaos disertai penjarahan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646316394709301","","NKRITetapDiHati","in","","0","1","0","https://x.com/undefined/status/1968646316394709301","1552879420662132737",
"1968646299055436105","Thu Sep 18 12:00:32 +0000 2025","0","reshuffle kabinet PRABOWO IN PDIP OUT ini dibuat biar publik lupa sama isu penjarahan yang baru terjadi tidak lama ini #Bersih2AnasirMerah","1968646316323467462","","cahyani43","in","","0","1","0","https://x.com/undefined/status/1968646316323467462","1860691034562527232",
"1968646302822011144","Thu Sep 18 12:00:31 +0000 2025","0","Demo rusuh sampe ada penjarahan tuh vibes-nya ga natural. Publik mulai nanya2: ada faktor X kah di balik layar? Atau cuma murni chaos aja? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646314939294182","","latifah_harum","in","","0","1","0","https://x.com/undefined/status/1968646314939294182","1934893916685520897",
"1968646298396946775","Thu Sep 18 12:00:31 +0000 2025","0","Apalagi sebelumnya sempet ada kerusuhan plus penjarahan. Kebetulan aja? Atau ada kaitan sama lingkar politik tertentu PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646313618096324","","harsono__","in","","0","1","0","https://x.com/undefined/status/1968646313618096324","322126030",
"1968646303086162134","Thu Sep 18 12:00:31 +0000 2025","0","Abis itu muncul kabar pemberhentian Hendrar Prihadi sama Budi Gunawan. Kok waktunya barengan banget sama kisruh demo + penjarahan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646311533576603","","Minnie_imut","in","","0","1","0","https://x.com/undefined/status/1968646311533576603","1406241447339200512",
"1968646265954083040","Thu Sep 18 12:00:22 +0000 2025","0","Di sisi lain publik juga menyoroti pemberhentian mendadak Hendrar Prihadi dari jabatan strategis di Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP). Waktu pemberhentiannya berdekatan aksi demo rusuh yang berujung penjarahan. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646277794615521","","jayakarya294","in","","0","1","0","https://x.com/undefined/status/1968646277794615521","1726527629766139904",
"1968646267958972890","Thu Sep 18 12:00:22 +0000 2025","0","Pasca rusuh + penjarahan kemarin Hendrar Prihadi &amp; Budi Gunawan kena resuffle. Apakah faktor Kebetulan? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646275915551096","","andi_chotimah","in","","0","1","0","https://x.com/undefined/status/1968646275915551096","521085037",
"1968646259788402692","Thu Sep 18 12:00:22 +0000 2025","0","Rusuh + penjarahan eh pejabat merah langsung di-delete kayak file korup ️ PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646275730923639","","lemonia347","in","","0","1","0","https://x.com/undefined/status/1968646275730923639","2758398477",
"1968646262736945554","Thu Sep 18 12:00:22 +0000 2025","0","Apalagi sebelumnya ada momen Budi Gunawan dan Hendrar Prihadi diberhentikan pasca rusuh demo plus penjarahan publik jadi banyak tanya PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646275215106176","","ekageka_","in","","0","1","0","https://x.com/undefined/status/1968646275215106176","1446016473911087106",
"1968646263793938603","Thu Sep 18 12:00:22 +0000 2025","0","BG out Hendi out dua-duanya dikenal dekat dengan PDIP. Dan ini terjadi cuma beberapa saat setelah demo berujung ricuh + penjarahan misterius Kalian ngerasa ada yang janggal gak sih PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646274304856261","","HanaWinars56919","in","","0","1","0","https://x.com/undefined/status/1968646274304856261","1820331899405139968",
"1968646270261621199","Thu Sep 18 12:00:22 +0000 2025","0","Belum lagi chaos demo + penjarahan terus ada pejabat out publik wajar curiga. Ini keliatan banget PRABOWO IN PDIP OUT jadi langkah buat rapihin #Bersih2AnasirMerah","1968646274132979778","","nicollefeb","in","","0","1","0","https://x.com/undefined/status/1968646274132979778","1934152495158505472",
"1968646270202896604","Thu Sep 18 12:00:21 +0000 2025","0","Demo itu kan chaos banyak kerusakan ada penjarahan. Masa ga ada efek ke politik? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646273688347040","","fosteenaziva","in","","0","1","0","https://x.com/undefined/status/1968646273688347040","1736799562407317504",
"1968646270047670646","Thu Sep 18 12:00:21 +0000 2025","0","Chaos demo rusuh dan penjarahan kaya sengaja jadi backdrop PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646273277297148","","maskuclin","in","","0","1","0","https://x.com/undefined/status/1968646273277297148","2397151304",
"1968646267036114963","Thu Sep 18 12:00:21 +0000 2025","0","Apalagi abis demo rusuh &amp; penjarahan publik mulai nyambung²in PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646272706904470","","133Pisang21896","in","","0","1","0","https://x.com/undefined/status/1968646272706904470","1964273423237926913",
"1968646262426628498","Thu Sep 18 12:00:20 +0000 2025","0","Publik juga mencatat setelah demo rusuh yang disertai penjarahan ada perubahan besar. Hendrar Prihadi diberhentikan BG dicopot dari Menkopolkam. Banyak yang menduga ada bayangan politik di baliknya. Presiden justru ambil langkah tegas. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646269422686327","","swaraqalbu","in","","0","1","0","https://x.com/undefined/status/1968646269422686327","1860652149954498560",
"1968646261017354651","Thu Sep 18 12:00:20 +0000 2025","0","Demo kemarin kan sempet chaos sampe ada penjarahan. Publik jadi mikir kok kayak ada benang merahnya gitu loh... PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646266365026758","","Berthasintia","in","","0","1","0","https://x.com/undefined/status/1968646266365026758","1824661961541554177",
"1968646247419392288","Thu Sep 18 12:00:20 +0000 2025","0","Kok timingnya pas banget ya setelah demo chaos + penjarahan? Hmmm pertanyaan publik makin rame. #Bersih2AnasirMerah PRABOWO IN PDIP OUT","1968646266323075129","","firlyxx","in","","0","1","0","https://x.com/undefined/status/1968646266323075129","2328132680",
"1968646257955537272","Thu Sep 18 12:00:19 +0000 2025","0","Setelah demo rusuh dan penjarahan publik makin curiga ada yang aneh tapi jawaban politiknya justru PRABOWO IN PDIP OUT dengan #Bersih2AnasirMerah sebagai simbol","1968646261386473497","","adiftajanu","in","","0","1","0","https://x.com/undefined/status/1968646261386473497","1934151481323839488",
"1968646247851364800","Thu Sep 18 12:00:18 +0000 2025","0","Kebetulan atau tidak reshuffle terjadi setelah demo rusuh disertai penjarahan. Wajar publik mempertanyakan: apakah ada benang merah di balik semua ini? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646259624804490","","irena_s26","in","","0","1","0","https://x.com/undefined/status/1968646259624804490","1129878931",
"1968646240049971687","Thu Sep 18 12:00:18 +0000 2025","0","Abis rusuh demo + penjarahan kok kebetulan pejabat yang punya jejak dekat ke PDIP malah diberhentikan? Netizen ga bego banyak yang nyambungin titik-titik. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646257095663663","","KerenBujan74769","in","","0","1","0","https://x.com/undefined/status/1968646257095663663","1934863495822233602",
"1968646239919943782","Thu Sep 18 12:00:18 +0000 2025","0","Nama Budi Gunawan juga ikut-ikutan dicopot. Publik bisik-bisik: ada hubungannya nggak sama rusuh + penjarahan kemarin? Ngga ada yang tuduh sih tapi pertanyaan muncul sendiri PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646257062084712","","lebahmadu0908","in","","0","1","0","https://x.com/undefined/status/1968646257062084712","1934593578749329408",
"1968646242960810190","Thu Sep 18 12:00:17 +0000 2025","0","Budi Gunawan juga ikut lengser pasca rusuh + penjarahan kemarin publik wajar sih bertanya-tanya apa karena ada keterkaitan politik tertentu? Atau sekedar momen reshuffle biasa aja? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646256978174271","","silent_night21","in","","0","1","0","https://x.com/undefined/status/1968646256978174271","1861076881044635648",
"1968646209402188176","Thu Sep 18 12:00:08 +0000 2025","0","Jangan lupa setelah demo rusuh dan penjarahan ada dua nama yang langsung kehilangan kursi. Kok kebetulan yang deket PDIP? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646218965258666","","cutewoman__","in","","0","1","0","https://x.com/undefined/status/1968646218965258666","1309670084831449088",
"1968646208097861710","Thu Sep 18 12:00:08 +0000 2025","0","Sementara itu dua tokoh besar: Hendrar Prihadi (Kepala LKPP) &amp; Budi Gunawan (Kepala BIN) dicopot dalam waktu berdekatan pasca demo rusuh yang kemarin rame sampe ada penjarahan segala. Hmm... PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646218281611333","","riaameliaa10","in","","0","1","0","https://x.com/undefined/status/1968646218281611333","1938204663129735168",
"1968646205853811122","Thu Sep 18 12:00:08 +0000 2025","0","Kebetulan? Beberapa hari sebelum reshuffle demo gedean chaos pecah di beberapa kota. Disusul penjarahan &amp; kekacauan yang keliatan gak organik. Banyak netizen nanya Siapa yang mainin situasi PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646215400112188","","Rey_Bachtiar2","in","","0","1","0","https://x.com/undefined/status/1968646215400112188","2551307850",
"1968646198597759467","Thu Sep 18 12:00:08 +0000 2025","0","Publik udah mulai baca pola: Rusuh penjarahan chaos → abis itu ada kursi yg hilang. Kebetulan atau udah skenario lama yg kebongkar? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646215362375830","","Minnie_imut","in","","0","1","0","https://x.com/undefined/status/1968646215362375830","1406241447339200512",
"1968646206931779630","Thu Sep 18 12:00:07 +0000 2025","0","Demo rusuh &amp; penjarahan yang kemarin sempet chaos bikin istana langsung gercep. Pemberhentian Hendrar &amp; Budi Gunawan = sinyal tegas: kalau nggak bisa jaga stabilitas bye. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646214213161095","","wolframtwo","in","","0","1","0","https://x.com/undefined/status/1968646214213161095","1940053082366451712",
"1968646197351977086","Thu Sep 18 12:00:06 +0000 2025","0","Timing reshuffle ini menarik. Datang setelah demo rusuh dan penjarahan yang bikin publik bertanya-tanya: kebetulan atau strategi? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646208785625170","","irena_s26","in","","0","1","0","https://x.com/undefined/status/1968646208785625170","1129878931",
"1968646199352738285","Thu Sep 18 12:00:06 +0000 2025","0","Hendrar Prihadi diberhentikan pas banget setelah demo rusuh dan penjarahan. Publik kepikiran dong PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646207036657826","","Sahrul357","in","","0","1","0","https://x.com/undefined/status/1968646207036657826","1958145200267898880",
"1968646198421537124","Thu Sep 18 12:00:05 +0000 2025","0","Di sisi lain pemberhentian Hendrar Prihadi setelah kerusuhan demo dan penjarahan menimbulkan pertanyaan publik. Apakah hanya kebetulan atau bagian dari konsolidasi? PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646205732438037","","SenJa_SenDiry","in","","0","1","0","https://x.com/undefined/status/1968646205732438037","1815280958305935360",
"1968646142452699258","Thu Sep 18 11:59:54 +0000 2025","0","Demo rusuh kemarin bahkan sempet diwarnai penjarahan. Banyak warga bilang seakan ada yang ngatur skenario. Gak ada yang nuduh langsung tapi publik punya pertanyaan besar. PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646157577380182","","ardi_anz4","in","","0","1","0","https://x.com/undefined/status/1968646157577380182","1297177103184482305",
"1968646103789674694","Thu Sep 18 11:59:43 +0000 2025","0","Bersamaan sama itu Hendrar Prihadi sama Budi Gunawan malah diberhentikan. Timingnya pasca demo rusuh + penjarahan publik jadi bertanya-tanya hubungannya apa PRABOWO IN PDIP OUT #Bersih2AnasirMerah","1968646110370566349","","langit_doa","in","","0","1","0","https://x.com/undefined/status/1968646110370566349","1938041849576624130",
"1968201450175205558","Thu Sep 18 11:51:43 +0000 2025","0","Ngomongin soal penjarahan jadi keinget tragedi penjarahan yang baru kejadian kemarin-kemarin. Ternyata emang pake playbook yang sama ya ","1968644097561756099","","kumachronicle","in","","0","1","0","https://x.com/undefined/status/1968644097561756099","1664314168999313408",
"1968642663315333484","Thu Sep 18 11:46:02 +0000 2025","0","perusakan dan penjarahan di DPRD NTB. Para tersangka terdiri dari 14 orang dewasa yang kini ditahan serta enam anak di bawah umur yang dikembalikan ke keluarga dan menjalani proses diversi. Wujud Upaya Pengabdian Maksimal Kepada","1968642668289827090","","BeltimSi","in","","0","1","0","https://x.com/undefined/status/1968642668289827090","1403200318729461765",
"1968642663315333484","Thu Sep 18 11:46:01 +0000 2025","1","Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB sementara 12 lainnya dalam https://t.co/BS5LvWlAzY","1968642663315333484","https://pbs.twimg.com/media/G1IGEJJaQAUIS1s.jpg","","in","","0","1","0","https://x.com/undefined/status/1968642663315333484","1403200318729461765",
"1968638462661115970","Thu Sep 18 11:29:19 +0000 2025","3","Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB https://t.co/lNX8JLymcZ","1968638462661115970","","","in","","0","0","0","https://x.com/undefined/status/1968638462661115970","1093402458632577025",
"1968636652688990364","Thu Sep 18 11:22:08 +0000 2025","0","Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. Dari jumlah tersebut delapan orang terlibat dalam perusakan di Mapolda NTB https://t.co/huHiqfNiZr","1968636652688990364","https://pbs.twimg.com/media/G1IAmWAbEAAiQaH.jpg","","in","","0","0","0","https://x.com/undefined/status/1968636652688990364","1618931762087985153",
"1968539911985713472","Thu Sep 18 11:17:52 +0000 2025","0","@NHPeeeeeeeeel @innovacommunity Lho iya saya paham itu. Ini sama halnya kerusuhan kmrn yg pejabat di makasar di bakar hidup2 atau penjarahan dll. Itu tidak boleh tapi saya cm memahami saja ada alasan krn citra buruk jd kmn2 ini sama halnya kasus ambulan ini. Saya tdk membenarkan namun bs dipahami jg kenapa.","1968635579240796652","","NHPeeeeeeeeel","in","","0","0","0","https://x.com/undefined/status/1968635579240796652","758043282341437440",
"1968634875940139461","Thu Sep 18 11:15:04 +0000 2025","1","Setelah reshuffle kemarin semakin terlihat arah baru yang sedang dibangun. Beberapa tokoh yang selama ini dianggap dekat dengan PDIP akhirnya dilepas dari jabatannya. Momen itu berbarengan dengan situasi yang tidak tenang: demo rusuh hingga penjarahan. Banyak yang mulai https://t.co/1fh1VkpOoH","1968634875940139461","https://pbs.twimg.com/media/G1H--lla0AAIe8g.jpg","","in","","0","0","0","https://x.com/undefined/status/1968634875940139461","2215850144",
"1968630405839339851","Thu Sep 18 10:57:18 +0000 2025","0","Polri melalui Polda Nusa Tenggara Barat (NTB) menetapkan 20 tersangka terkait aksi perusakan dan penjarahan saat unjuk rasa 30 Agustus 2025 di Mapolda NTB dan Gedung DPRD NTB. https://t.co/V3tFpVeslO","1968630405839339851","https://pbs.twimg.com/media/G1H66kFakAE01i2.jpg","","in","","0","0","0","https://x.com/undefined/status/1968630405839339851","1105334674602127360",
